"sample","Username","stimID","ID","group","groupEffectCoded","mediansplitCuriosityWithinSubject","trialMain","itemMain","responseAnswer","rtAnswer","rtCuriosity","responseCuriosity","curiosityGroupMeanCentered","curiosity_dich","rewardByCuriosity","blockMain","trialRecall","itemRecall","responseRecall","cuedRecallStrict","cuedRecallLenient","Flagging","Comments","trialRecognition","itemRecognition","responseRecognition","rtRecognition","responseConfidence","rtConfidence","confidenceGroupMeanCentered","recognition","responseConfidenceCorrectTrials","responseConfidenceIncorrectTrials","confidenceGroupMeanCenteredCorrectTrials","recognitionAboveMeanConf","recognitionConfLevel_1","recognitionConfLevel_above_1","recognitionConfLevel_1_2","recognitionConfLevel_1_2_3","recognitionConfLevel_2","recognitionConfLevel_above_2","recognitionConfLevel_3","recognitionConfLevel_above_3","recognitionConfLevel_3_4","recognitionConfLevel_4","recognitionConfLevel_above_4","recognitionConfLevel_4_5_6","recognitionConfLevel_5","recognitionConfLevel_above_5","recognitionConfLevel_5_6","recognitionConfLevel_6","rememberedStrictAboveAvg","rememberedLenientAboveAvg","rememberedStrictHigh","rememberedLenientHigh","curBen_cont_cuedRecallStrict","curBen_dich_cuedRecallStrict","curBen_cont_cuedRecallLenient","curBen_dich_cuedRecallLenient","curBen_cont_allConf","curBen_dich_allConf","curBen_cont_highConf","curBen_dich_highConf","curBen_cont_aboveAvgConf","curBen_dich_aboveAvgConf","curBen_cont_rememberedStrictAboveAvg","curBen_dich_rememberedStrictAboveAvg","curBen_cont_rememberedLenientAboveAvg","curBen_dich_rememberedLenientAboveAvg","curBen_cont_rememberedStrictHigh","curBen_dich_rememberedStrictHigh","curBen_cont_rememberedLenientHigh","curBen_dich_rememberedLenientHigh"
"fmri","sub-experimental012","S12","12","exp",1,"below",35,NA,"21 to 30",1.41442164900218,2.28882147200056,4,-1.58333333333333,-1,-1.58333333333333,NA,16,21,"he punched a hole in the corner of the card. The he made the hole disappear again. Then he moved the hole to another corner then he wiped the 'hole' off the card onto the table.",1,1,NA,"",14,21,"The magician punches a hole in the card. He then moves the hole from one corner to another before finally revealing that it is actually a black spot on the card.",65903,6,2647,1.25,1,6,NA,1.25,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-1.58333333333333,-1,-1.58333333333333,-1,-1.58333333333333,-1,-1.58333333333333,-1,-1.58333333333333,-1,-1.58333333333333,-1,-1.58333333333333,-1,-1.58333333333333,-1,-1.58333333333333,-1
"fmri","sub-experimental012","H7","12","exp",1,"above",36,NA,"0 to 10",0.516394055004639,2.33156625499396,6,0.416666666666667,1,0.416666666666667,NA,5,1,"No recall",0,0,NA,"",6,1,"The magician lets a coin appear everywhere around the salt shaker.",64961,3,3240,-1.75,1,3,NA,-1.75,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","K21_long","14","exp",1,"median",1,NA,"11 to 20",2.84015493599873,3.52551384999242,4,0.277777777777778,1,0.277777777777778,NA,10,17,"no recall",0,0,NA,"",18,17,"The magician flips the middle card over with a slight gesture and then changes the colour of the back of the card from blue to red.",56476,2,2569,-2.08333333333333,1,2,NA,-2.08333333333333,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","K24","14","exp",1,"above",2,NA,"0 to 10",1.852894088006,3.3263141369971,5,1.27777777777778,1,1.27777777777778,NA,29,18,"he made the note change into a different one (20 note i think) by folding it somehow",1,1,NA,"",32,18,"A £10 note is transformed into a £20  note.",147789,6,2480,1.91666666666667,1,6,NA,1.91666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1
"fmri","sub-experimental014","H35","14","exp",1,"above",3,NA,"11 to 20",1.74513290500909,3.55223996500717,5,1.27777777777778,1,1.27777777777778,NA,13,7,"no recall. ",0,0,NA,"",34,7,"The volunteer signs a card that is placed into the Ziploc bag, but then appears in the card box.",133105,4,2640,-0.083333333333333,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","Trick7_short","14","exp",1,"below",4,NA,"21 to 30",0.905604565006797,2.37483146799786,3,-0.722222222222222,-1,-0.722222222222222,NA,18,31,"the orange balls vanished and then two more appeared ",1,1,1,"It is not very specific",6,31,"The magician gets the volunteer to hold a foam ball, which he then transforms into  two balls.",65217,6,2783,1.91666666666667,1,6,NA,1.91666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1
"fmri","sub-experimental014","Trick28","14","exp",1,"below",5,NA,"21 to 30",2.8434404389991,2.85795280800085,3,-0.722222222222222,-1,-0.722222222222222,NA,7,33,"the rings appeared to be locked together but then formed a chain of sorts.",1,1,NA,"",31,33,"The magician links and unlinks several silver rings while the rings shape their appearance once they get linked.",151592,4,2992,-0.083333333333333,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-0.722222222222222,-1,-0.722222222222222,-1,0,0,0,0,0,0,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1
"fmri","sub-experimental014","K2","14","exp",1,"median",6,NA,"11 to 20",1.99758656499034,3.32766317400092,4,0.277777777777778,1,0.277777777777778,NA,36,10,"i think he made candy appear out of the book by closing and opening it before there were only pictures of candy to see inside.",1,1,NA,"",26,10,"Green and golden sweets fall out of the pages of the book.",61667,6,3713,1.91666666666667,1,6,NA,1.91666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1
"fmri","sub-experimental014","H10","14","exp",1,"above",7,NA,"0 to 10",2.78857129099197,3.6931700540008,5,1.27777777777778,1,1.27777777777778,NA,33,2,"he put the card back togehter by pushing the pieces togehter and it suddendly looked like it had never been in pieces",1,1,NA,"",4,2,"The magician magically repairs split card.",65392,6,2356,1.91666666666667,1,6,NA,1.91666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1
"fmri","sub-experimental014","K16_short","14","exp",1,"above",8,NA,"0 to 10",1.9434670299961,1.76279705599882,6,2.27777777777778,1,2.27777777777778,NA,1,14,"no recall",0,0,NA,"",30,14,"The volunteer selects and signs a card that is placed in the middle of the deck, but then appears on the top of it.",145854,1,3300,-3.08333333333333,1,1,NA,-3.08333333333333,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","S18","14","exp",1,"above",9,NA,"11 to 20",2.67125653898984,3.56706440901326,5,1.27777777777778,1,1.27777777777778,NA,12,23,"the paper bag looked empty but then some weird stuff was taken out of it (i remember it being colorful but not exactly what it was)",1,1,NA,"",5,23,"The magician pulls three boxes containing flowers from a paper bag.",63727,6,2617,1.91666666666667,1,6,NA,1.91666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1
"fmri","sub-experimental014","H15","14","exp",1,"below",10,NA,"21 to 30",0.867813409000519,3.81560033599089,3,-0.722222222222222,-1,-0.722222222222222,NA,17,3,"no recall",0,0,NA,"",33,3,"The magician balances a toothpick on a deck of cards.",165603,4,2202,-0.083333333333333,1,4,NA,-0.083333333333333,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-0.722222222222222,-1,-0.722222222222222,-1,0,0,0,0,0,0,-0.722222222222222,-1,-0.722222222222222,-1
"fmri","sub-experimental014","H16","14","exp",1,"median",11,NA,"21 to 30",2.54027438799676,2.93076308901072,4,0.277777777777778,1,0.277777777777778,NA,19,4,"""""""the coke can seemed empty but somehow \refilled\"""""""" it self and he poured coca cola into the glass.""""""""""""""",1,1,NA,"",9,4,"The magician pours coke into a glass from an empty can.",62662,6,3955,1.91666666666667,1,6,NA,1.91666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1
"fmri","sub-experimental014","Trick32_long","14","exp",1,"below",12,NA,"31 or more",1.12778033400537,2.05403249298979,2,-1.72222222222222,-1,-1.72222222222222,NA,25,34,"no recall.",0,0,NA,"",14,34,"The magician has a coin in each of his hands. They both end up in one hand.",70047,2,2144,-2.08333333333333,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","S25","14","exp",1,"below",13,NA,"21 to 30",1.96573031498701,2.6694192700088,2,-1.72222222222222,-1,-1.72222222222222,NA,21,25,"no recall.",0,0,NA,"",13,25,"The magician makes a silk handkerchief appear inside a bread roll.",64848,1,3903,-3.08333333333333,1,1,NA,-3.08333333333333,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72222222222222,-1,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","H37","14","exp",1,"above",14,NA,"0 to 10",1.24432113100193,2.30091844199342,6,2.27777777777778,1,2.27777777777778,NA,6,9,"no recall",0,0,NA,"",22,9,"The magician unscrews his own finger and then shakes it back into place.",62594,4,4133,-0.083333333333333,1,4,NA,-0.083333333333333,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.27777777777778,1,2.27777777777778,1,0,0,0,0,0,0,2.27777777777778,1,2.27777777777778,1
"fmri","sub-experimental014","H17","14","exp",1,"below",15,NA,"21 to 30",1.64123938600824,2.31865201800247,2,-1.72222222222222,-1,-1.72222222222222,NA,23,5,"no recall.",0,0,NA,"",23,5,"The magician uses a guillotine to slice breadsticks, but not the volunteer's finger.",67752,4,3233,-0.083333333333333,1,4,NA,-0.083333333333333,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-1.72222222222222,-1,-1.72222222222222,-1,0,0,0,0,0,0,-1.72222222222222,-1,-1.72222222222222,-1
"fmri","sub-experimental014","S9","14","exp",1,"below",16,NA,"11 to 20",1.74911285500275,2.2539667969977,2,-1.72222222222222,-1,-1.72222222222222,NA,35,19,"no recall.",0,0,NA,"",3,19,"The cards magically change their appearance.",91045,2,2556,-2.08333333333333,1,2,NA,-2.08333333333333,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72222222222222,-1,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","Trick4","14","exp",1,"above",17,NA,"0 to 10",1.75087882200023,1.881436716998,6,2.27777777777778,1,2.27777777777778,NA,28,29,"no recall.",0,0,NA,"",19,29,"The magician puts the mobile phone inside the balloon with a simple gesture of his hands.",57147,5,2259,0.916666666666667,1,5,NA,0.916666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1
"fmri","sub-experimental014","K10","14","exp",1,"median",18,NA,"21 to 30",1.80793907798943,3.44788284599781,4,0.277777777777778,1,0.277777777777778,NA,8,13,"the clips appeared to be locked into each other but were then somehow seperated.",1,1,1,"He does not explain how",8,13,"The safety pins magically interlock without breaking the seal.",63334,6,3521,1.91666666666667,1,6,NA,1.91666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1,0.277777777777778,1
"fmri","sub-experimental014","H19","14","exp",1,"above",19,NA,"11 to 20",1.53268103800656,4.54717221600004,5,1.27777777777778,1,1.27777777777778,NA,2,6,"no recall",0,0,NA,"",28,6,"The magician places paper in volunteer's hand and sets it alight, revealing a red sponge ball.",50879,4,3331,-0.083333333333333,1,4,NA,-0.083333333333333,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.27777777777778,1,1.27777777777778,1,0,0,0,0,0,0,1.27777777777778,1,1.27777777777778,1
"fmri","sub-experimental014","S15","14","exp",1,"below",20,NA,"31 or more",1.06248719000723,2.77444930199999,2,-1.72222222222222,-1,-1.72222222222222,NA,16,22,"""""""the metall ring was suddendly around the glass \stem\"""""""" without the ring or glass being broken or anything. """"""""""""""",1,1,NA,"",7,22,"The magician places a ring on the stem of the glass without breaking it.",67820,4,2060,-0.083333333333333,1,4,NA,-0.083333333333333,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,0,0,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1
"fmri","sub-experimental014","S21","14","exp",1,"below",21,NA,"21 to 30",2.52956617499876,3.48397907799517,3,-0.722222222222222,-1,-0.722222222222222,NA,14,24,"the spoon looked like it bendt on its own.",1,1,NA,"",21,24,"The magician bents the spoon only sing his pinkie as a force.",58281,5,2445,0.916666666666667,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-0.722222222222222,-1,-0.722222222222222,-1,0,0,0,0,0,0,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1,-0.722222222222222,-1
"fmri","sub-experimental014","K4","14","exp",1,"above",22,NA,"11 to 20",2.41410519099736,2.42489477699564,6,2.27777777777778,1,2.27777777777778,NA,9,12,"I think the trick was that he solved the cube within seconds by snapping his fingers or something like that.",0,1,1,"Partial Recolletion: add incorrect information and the cue is very easy",20,12,"The magician solves the rubix cube by spinning it in the air.",57264,6,4086,1.91666666666667,1,6,NA,1.91666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1
"fmri","sub-experimental014","Trick37","14","exp",1,"above",23,NA,"0 to 10",1.12759532801283,3.45240760300658,5,1.27777777777778,1,1.27777777777778,NA,24,35,"i believe he put the rubber band around his hands and somehow interlocked them even though they both seem intact",0,0,1,"Wrong moment of surprise + easy cue",10,35,"An elastic band visually travels from finger to finger.",72891,5,2439,0.916666666666667,1,5,NA,0.916666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1
"fmri","sub-experimental014","K3","14","exp",1,"below",24,NA,"21 to 30",2.32875665999018,1.58852808800293,2,-1.72222222222222,-1,-1.72222222222222,NA,30,11,"no recall.",0,0,NA,"",24,11,"The magician changes the colour of the leaf several times.",60409,2,3717,-2.08333333333333,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","S11","14","exp",1,"above",25,NA,"11 to 20",1.7880571650021,3.26716181100346,5,1.27777777777778,1,1.27777777777778,NA,3,20,"""""""the paper stick appeared to go \through\"""""""" the coin but looks intact before and afterwards.""""""""""""""",1,1,NA,"",11,20,"The magician pushes a cigarette through a coin and then reveals that there is no hole.",65125,6,3306,1.91666666666667,1,6,NA,1.91666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1,1.27777777777778,1
"fmri","sub-experimental014","S27","14","exp",1,"below",26,NA,"21 to 30",1.9394980900106,2.3669279589958,1,-2.72222222222222,-1,-2.72222222222222,NA,27,26,"i think he poured water in the cups and made it vanish somehow.",1,1,NA,"",12,26,"The magician pours water into a cup from the bottle and then pours the water into another cup but when he tips it upside down, no water spills out.",64818,4,2759,-0.083333333333333,1,4,NA,-0.083333333333333,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,-2.72222222222222,-1,-2.72222222222222,-1,-2.72222222222222,-1,-2.72222222222222,-1,0,0,-2.72222222222222,-1,-2.72222222222222,-1,-2.72222222222222,-1,-2.72222222222222,-1
"fmri","sub-experimental014","Trick38","14","exp",1,"below",27,NA,"31 or more",0.986577437011874,4.02402747300221,1,-2.72222222222222,-1,-2.72222222222222,NA,34,36,"no recall",0,0,NA,"",35,36,"The magician closes one fist around a silk handkerchief and makes it disappear. Then, he makes it appear in his other hand.",117268,3,2502,-1.08333333333333,1,3,NA,-1.08333333333333,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72222222222222,-1,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","K18","14","exp",1,"below",28,NA,"11 to 20",1.48611334300949,3.14515651199326,3,-0.722222222222222,-1,-0.722222222222222,NA,31,15,"no recall.",0,0,NA,"",16,15,"A pack of cards appears from a single piece of paper.",59727,4,2120,-0.083333333333333,1,4,NA,-0.083333333333333,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-0.722222222222222,-1,-0.722222222222222,-1,0,0,0,0,0,0,-0.722222222222222,-1,-0.722222222222222,-1
"fmri","sub-experimental014","S12","14","exp",1,"below",29,NA,"21 to 30",1.66834021601244,2.21925088200078,2,-1.72222222222222,-1,-1.72222222222222,NA,26,21,"he appeared to make a hole in the card moved it to each corner and took it off as a small round circle - there were no holes in the card afterwards",1,1,NA,"",25,21,"The magician punches a hole in the card. He then moves the hole from one corner to another before finally revealing that it is actually a black spot on the card.",63744,6,2360,1.91666666666667,1,6,NA,1.91666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1
"fmri","sub-experimental014","S31","14","exp",1,"below",30,NA,"31 or more",2.88368844600336,2.39917028300988,1,-2.72222222222222,-1,-2.72222222222222,NA,22,28,"no recall.",0,0,NA,"",2,28,"The magician places chopsticks into an envelope, but is still able to crush the envelope and its contents into a paper ball.",83978,3,3465,-1.08333333333333,1,3,NA,-1.08333333333333,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72222222222222,-1,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","K19_long","14","exp",1,"above",31,NA,"11 to 20",2.15680447100021,3.02046807399893,6,2.27777777777778,1,2.27777777777778,NA,5,16,"the red foam appeared to vanish in the cup and then reappeared ",1,1,1,"Miss  where they reappear ",29,16,"The red balls are placed under the mug and merge to become a form a larger ball.",129901,4,3021,-0.083333333333333,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.27777777777778,1,2.27777777777778,1,0,0,0,0,0,0,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1,2.27777777777778,1
"fmri","sub-experimental014","S30","14","exp",1,"below",32,NA,"21 to 30",2.18198407901218,2.54119128199818,2,-1.72222222222222,-1,-1.72222222222222,NA,4,27,"no recall",0,0,NA,"",1,27,"The magician pulls string through two sticks which appear to be connected. However he then reveals thw two sticks are not connected at all.",76580,5,3462,0.916666666666667,1,5,NA,0.916666666666667,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1,-1.72222222222222,-1
"fmri","sub-experimental014","H36","14","exp",1,"below",33,NA,"21 to 30",2.00534701200377,3.62152150699694,3,-0.722222222222222,-1,-0.722222222222222,NA,32,8,"no recall.",0,0,NA,"",27,8,"The nut is placed on the middle of the bold by the volunteer and magically unscrews itself.",55321,3,3520,-1.08333333333333,1,3,NA,-1.08333333333333,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.722222222222222,-1,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","Trick6_short","14","exp",1,"above",34,NA,"11 to 20",1.9526320110017,2.47907654399751,6,2.27777777777778,1,2.27777777777778,NA,15,30,"no recall",0,0,NA,"",17,30,"The magician puts the ball under the cup and makes it disappear.",57110,3,1841,-1.08333333333333,0,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","Trick20_short","14","exp",1,"median",35,NA,"11 to 20",1.50516377200256,3.81422918400494,4,0.277777777777778,1,0.277777777777778,NA,11,32,"no recall",0,0,NA,"",36,32,"The volunteer holds the nut in her hands which are then tied with the rope. When the magician removes the rope, the nut is no longer in the volunteer's hand but appears in the magician's pocket.",147951,1,2161,-3.08333333333333,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental014","H7","14","exp",1,"above",36,NA,"0 to 10",2.06004518299596,3.08434794101049,6,2.27777777777778,1,2.27777777777778,NA,20,1,"no recall",0,0,NA,"",15,1,"The magician wraps the salt shaker in the cloth and makes it disappear.",59081,4,2508,-0.083333333333333,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental016","H15","16","exp",1,"below",1,NA,"11 to 20",1.16466794400003,5.50289531000089,3,-0.75,-1,-0.75,NA,28,3,"no recall",0,0,NA,"",2,3,"The magician pierces the deck of cards with a toothpick, but afterwards there is no hole.",72174,5,2567,1.19444444444444,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental016","H17","16","exp",1,"above",2,NA,"11 to 20",2.39883575800013,1.71957612400001,5,1.25,1,1.25,NA,18,5,"no recall",0,0,NA,"",3,5,"The magician uses a guillotine to slice breadsticks, but not the volunteer's finger.",96040,3,2459,-0.805555555555555,1,3,NA,-0.805555555555555,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0
"fmri","sub-experimental016","H7","16","exp",1,"median",3,NA,"11 to 20",1.13510480399964,2.1436038869997,4,0.25,1,0.25,NA,11,1,"no recall",0,0,NA,"",4,1,"The magician wraps the salt shaker in the cloth and makes it disappear.",111781,1,2100,-2.80555555555556,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
